Unnamed: 0,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Gender,Date_Created,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility,2024 Weeks Scraped
1214.0,1:03:21,Fotyen TESFAY,ETH,Valencia (ESP),27 OCT 2024,1270,Half,F,30 Oct 24,,,,,
953.0,12:43.66,Berihu AREGAWI,ETH,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1270,5000m,M,30 Oct 24,,,,,
1474.0,2:16:34,Megertu ALEMU,ETH,London (GBR),21 APR 2024,1269,Full,F,30 Oct 24,,,,,
978.0,12:58.68,George MILLS,GBR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1268,5000m,M,30 Oct 24,2776056.0,31.0,1946.0,Public,45.0
1859.0,2:03:37,Stephen KIPROP,KEN,Berlin (GER),29 SEP 2024,1268,Full,M,30 Oct 24,,,,,
,2:02:38,Deresa GELETA,ETH,Valencia (ESP),01 DEC 2024,1267,Full,M,15 Jan 25,,,,,
1249.0,26:34.93,Selemon BAREGA,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1267,10000m,M,30 Oct 24,,,,,
323.0,3:52.61,Georgia BELL,GBR,"Stade de France, Paris (FRA)",10 AUG 2024,1266,1500m,F,30 Oct 24,25124025.0,751.0,80.0,Public,45.0
1475.0,2:16:52,Yalemzerf YEHUALAW,ETH,Amsterdam (NED),20 OCT 2024,1266,Full,F,30 Oct 24,85340619.0,0.0,0.0,Public,45.0
1215.0,1:03:32,Lilian Kasait RENGERUK,KEN,Valencia (ESP),27 OCT 2024,1266,Half,F,30 Oct 24,,,,,
1860.0,2:03:47,Morhad AMDOUNI,FRA,Sevilla (ESP),18 FEB 2024,1266,Full,M,30 Oct 24,70951997.0,0.0,0.0,Public,45.0
5.0,1:42.04,Mohamed ATTAOUI,ESP,"Stade Louis II, Monaco (MON)",12 JUL 2024,1265,800m,M,30 Oct 24,25356686.0,2148.0,15.0,Private,
1484.0,58:05,Sabastian Kimaru SAWE,KEN,Copenhagen (DEN),15 SEP 2024,1265,Half,M,30 Oct 24,,,,,
1476.0,2:16:58,Amane Beriso SHANKULE,ETH,Tokyo (JPN),03 MAR 2024,1265,Full,F,30 Oct 24,,,,,
6.0,1:42.08,Aaron Kemei CHEMININGWA,KEN,"Stade Charléty, Paris (FRA)",07 JUL 2024,1264,800m,M,30 Oct 24,,,,,
324.0,3:52.75,Diribe WELTEJI,ETH,"Stade de France, Paris (FRA)",10 AUG 2024,1264,1500m,F,30 Oct 24,,,,,
7.0,1:42.08,Wyclife KINYAMAL,KEN,"Stade Charléty, Paris (FRA)",07 JUL 2024,1264,800m,M,30 Oct 24,,,,,
,26:37,Yomif KEJELCHA,ETH,Laredo (ESP),16 MAR 2024,1263,10k Road,M,15 Jan 25,48214983.0,,,Public,0.0
,12:59.89,Graham BLANKS,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2024,1263,5000m,M,15 Jan 25,30955978.0,2898.0,339.0,Public,0.0
350.0,3:28.71,Timothy CHERUIYOT,KEN,"Stade Louis II, Monaco (MON)",12 JUL 2024,1263,1500m,M,30 Oct 24,,,,,
801.0,14:09.52,Beatrice CHEBET,KEN,"Letzigrund, Zürich (SUI)",05 SEP 2024,1263,5000m,F,30 Oct 24,,,,,
954.0,12:45.63,Telahun Haile BEKELE,ETH,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1263,5000m,M,30 Oct 24,,,,,
351.0,3:28.80,Brian KOMEN,KEN,"Stade Louis II, Monaco (MON)",12 JUL 2024,1262,1500m,M,30 Oct 24,127525834.0,0.0,3.0,Public,45.0
1250.0,26:37.93,Biniam MEHARY,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1262,10000m,M,30 Oct 24,,,,,
1861.0,2:04:01,Alexander MUNYAO,KEN,London (GBR),21 APR 2024,1262,Full,M,30 Oct 24,,,,,
1485.0,58:09,Jacob KIPLIMO,UGA,Copenhagen (DEN),15 SEP 2024,1262,Half,M,30 Oct 24,,,,,
1486.0,58:10,Isaia Kipkoech LASOI,KEN,Copenhagen (DEN),15 SEP 2024,1261,Half,M,30 Oct 24,,,,,
0.0,1:54.61,Keely HODGKINSON,GBR,"Olympic Stadium, London (GBR)",20 JUL 2024,1261,800m,F,30 Oct 24,27359488.0,26.0,1.0,Private,
325.0,3:53.22,Birke HAYLOM,ETH,"Egret Stadium, Xiamen (CHN)",20 APR 2024,1261,1500m,F,30 Oct 24,,,,,
1477.0,2:17:25,Hawi FEYSA,ETH,Frankfurt (GER),27 OCT 2024,1260,Full,F,30 Oct 24,,,,,
1062.0,29:47.71,Fotyen TESFAY,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1259,10000m,F,30 Oct 24,,,,,
326.0,3:53.37,Laura MUIR,GBR,"Stade de France, Paris (FRA)",10 AUG 2024,1259,1500m,F,30 Oct 24,11759278.0,1528.0,105.0,Private,
8.0,1:42.27,Ben PATTISON,GBR,"Stade Louis II, Monaco (MON)",12 JUL 2024,1258,800m,M,30 Oct 24,32795912.0,2999.0,94.0,Public,45.0
1063.0,29:48.34,Tsigie GEBRESELAMA,ETH,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1258,10000m,F,30 Oct 24,,,,,
1862.0,2:04:15,Kenenisa BEKELE,ETH,London (GBR),21 APR 2024,1258,Full,M,30 Oct 24,56435409.0,2.0,0.0,Public,45.0
,29:50,Faith CHEPKOECH,KEN,Castellón (ESP),25 FEB 2024,1257,10k Road,F,15 Jan 25,141743296.0,,,Private,
641.0,8:55.15,Faith CHEROTICH,KEN,"Stade de France, Paris (FRA)",06 AUG 2024,1257,3000m Steeple,F,30 Oct 24,133148426.0,0.0,0.0,Public,45.0
334.0,3:56.47,Hirut MESHESHA,ETH,"Arena, Toruń (POL) (i)",06 FEB 2024,1257,1500m,F,30 Oct 24,,,,,
1863.0,2:04:18,Vincent Kipkemoi NGETICH,KEN,Tokyo (JPN),03 MAR 2024,1257,Full,M,30 Oct 24,,,,,
,14:13,Agnes Jebet NGETICH,KEN,Valencia (ESP),14 JAN 2024,1256,5k Road,F,15 Jan 25,,,,,
642.0,8:55.40,Beatrice CHEPKOECH,KEN,"Egret Stadium, Xiamen (CHN)",20 APR 2024,1256,3000m Steeple,F,30 Oct 24,72147489.0,0.0,0.0,Public,45.0
1487.0,58:17,Daniel MATEIKO,KEN,Valencia (ESP),27 OCT 2024,1256,Half,M,30 Oct 24,,,,,
1064.0,29:50.52,Ejgayehu TAYE,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1256,10000m,F,30 Oct 24,,,,,
986.0,13:02.09,Yared NUGUSE,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1255,5000m,M,30 Oct 24,133353132.0,0.0,0.0,Public,45.0
1864.0,2:04:24,Bernard Kiprop KOECH,KEN,Hamburg (GER),28 APR 2024,1255,Full,M,30 Oct 24,,,,,
1478.0,2:17:51,Irine Chepet CHEPTAI,KEN,"Chicago, IL (USA)",13 OCT 2024,1255,Full,F,30 Oct 24,,,,,
1251.0,26:42.65,Gemechu DIDA,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1254,10000m,M,30 Oct 24,108522839.0,0.0,0.0,Public,45.0
955.0,12:48.10,Thierry NDIKUMWENAYO,ESP,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1254,5000m,M,30 Oct 24,,,,,
,29:54,Fotyen TESFAY,ETH,Castellón (ESP),25 FEB 2024,1253,10k Road,F,15 Jan 25,,,,,
352.0,3:29.45,Hobbs KESSLER,USA,"Stade de France, Paris (FRA)",06 AUG 2024,1253,1500m,M,30 Oct 24,56168841.0,398.0,1.0,Public,45.0
9.0,1:42.43,Eliott CRESTAN,BEL,"Stade Charléty, Paris (FRA)",07 JUL 2024,1253,800m,M,30 Oct 24,46787646.0,690.0,1.0,Public,45.0
1252.0,26:43.14,Joshua CHEPTEGEI,UGA,"Stade de France, Paris (FRA)",02 AUG 2024,1253,10000m,M,30 Oct 24,,,,,
1479.0,2:18:05,Sifan HASSAN,NED,Tokyo (JPN),03 MAR 2024,1253,Full,F,30 Oct 24,91883979.0,0.0,0.0,Private,
1253.0,26:43.46,Grant FISHER,USA,"Stade de France, Paris (FRA)",02 AUG 2024,1253,10000m,M,30 Oct 24,50151684.0,517.0,130.0,Public,45.0
327.0,3:54.16,Freweyni HAILU,ETH,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1253,1500m,F,30 Oct 24,,,,,
,29:55,Janeth CHEPNGETICH,KEN,Valencia (ESP),14 JAN 2024,1252,10k Road,F,15 Jan 25,,,,,
1255.0,26:43.98,Benard KIBET,KEN,"Stade de France, Paris (FRA)",02 AUG 2024,1252,10000m,M,30 Oct 24,,,,,
1254.0,26:43.79,Mohammed AHMED,CAN,"Stade de France, Paris (FRA)",02 AUG 2024,1252,10000m,M,30 Oct 24,2936999.0,7.0,1184.0,Public,45.0
1865.0,2:04:35,Hailemaryam KIROS,ETH,Berlin (GER),29 SEP 2024,1252,Full,M,30 Oct 24,,,,,
1480.0,2:18:09,Ruti AGA,ETH,Dubai (UAE),07 JAN 2024,1252,Full,F,30 Oct 24,,,,,
991.0,13:03.17,Abdihamid NUR,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1251,5000m,M,30 Oct 24,44007546.0,106.0,0.0,Public,45.0
1216.0,1:04:14,Ejgayehu TAYE,ETH,Valencia (ESP),27 OCT 2024,1251,Half,F,30 Oct 24,,,,,
,29:56,Christine CHESIRO,KEN,Lille (FRA),16 NOV 2024,1251,10k Road,F,15 Jan 25,,,,,
,29:56,Likina AMEBAW,ETH,Paris (FRA),05 APR 2024,1251,10k Road,F,15 Jan 25,,,,,
,29:56,Diana CHEPKORIR,KEN,Castellón (ESP),25 FEB 2024,1251,10k Road,F,15 Jan 25,,,,,
353.0,3:29.54,Niels LAROS,NED,"Stade de France, Paris (FRA)",06 AUG 2024,1251,1500m,M,30 Oct 24,29900318.0,897.0,15.0,Public,45.0
1866.0,2:04:39,Mohamed ESA,ETH,"Chicago, IL (USA)",13 OCT 2024,1251,Full,M,30 Oct 24,40623803.0,18.0,19.0,Public,45.0
1481.0,2:18:25,Winfridah Moraa MOSETI,KEN,Hamburg (GER),28 APR 2024,1250,Full,F,30 Oct 24,,,,,
994.0,13:03.46,John HEYMANS,BEL,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1250,5000m,M,30 Oct 24,33405052.0,863.0,2.0,Public,45.0
,29:57,Loice CHEMNUNG,KEN,Paris (FRA),05 APR 2024,1250,10k Road,F,15 Jan 25,,,,,
771.0,8:01.63,Lamecha GIRMA,ETH,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1250,3000m Steeple,M,30 Oct 24,,,,,
1867.0,2:04:45,Abdi NAGEEYE,NED,Rotterdam (NED),14 APR 2024,1249,Full,M,30 Oct 24,56344085.0,4.0,0.0,Public,45.0
995.0,13:03.57,Morgan BEADLESCOMB,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1249,5000m,M,30 Oct 24,50044591.0,1540.0,0.0,Public,45.0
957.0,12:49.65,Addisu YIHUNE,ETH,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1248,5000m,M,30 Oct 24,,,,,
956.0,12:49.59,Nicholas KIPKORIR,KEN,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1248,5000m,M,30 Oct 24,,,,,
643.0,8:58.67,Alice FINOT,FRA,"Stade de France, Paris (FRA)",06 AUG 2024,1248,3000m Steeple,F,30 Oct 24,7065701.0,1652.0,282.0,Private,
1256.0,26:46.39,Jacob KIPLIMO,UGA,"Stade de France, Paris (FRA)",02 AUG 2024,1248,10000m,M,30 Oct 24,,,,,
1257.0,26:46.80,Tadese WORKU,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1247,10000m,M,30 Oct 24,,,,,
1870.0,2:04:53,Gashau AYALE,ISR,Sevilla (ESP),18 FEB 2024,1247,Full,M,30 Oct 24,,,,,
1868.0,2:04:50,Amedework WALELEGN,ETH,Rotterdam (NED),14 APR 2024,1247,Full,M,30 Oct 24,,,,,
1869.0,2:04:50,Amos KIPRUTO,KEN,"Chicago, IL (USA)",13 OCT 2024,1247,Full,M,30 Oct 24,85776468.0,0.0,0.0,Public,45.0
996.0,13:04.05,Patrick DEVER,GBR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",16 FEB 2024,1247,5000m,M,30 Oct 24,,,,,
772.0,8:02.36,Abrham SIME,ETH,"Stade Charléty, Paris (FRA)",07 JUL 2024,1247,3000m Steeple,M,30 Oct 24,73556302.0,0.0,0.0,Public,45.0
773.0,8:02.36,Amos SEREM,KEN,"Stade Charléty, Paris (FRA)",07 JUL 2024,1247,3000m Steeple,M,30 Oct 24,,,,,
1217.0,1:04:29,Joyciline JEPKOSGEI,KEN,Barcelona (ESP),11 FEB 2024,1246,Half,F,30 Oct 24,,,,,
1482.0,2:18:48,Mestawut FIKIR,ETH,Berlin (GER),29 SEP 2024,1246,Full,F,30 Oct 24,,,,,
10.0,1:42.66,Koitatoi KIDALI,KEN,"Nyayo National Stadium, Nairobi (KEN)",15 JUN 2024,1246,800m,M,30 Oct 24,,,,,
998.0,13:04.33,Geordie BEAMISH,NZL,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1246,5000m,M,30 Oct 24,,,,,
1483.0,2:18:51,Workenesh EDESA,ETH,Osaka (JPN),28 JAN 2024,1245,Full,F,30 Oct 24,,,,,
1000.0,13:04.62,Benjamin FLANAGAN,CAN,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1245,5000m,M,30 Oct 24,76551416.0,29.0,0.0,Public,45.0
1001.0,13:04.75,Jack ROWE,GBR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",16 FEB 2024,1245,5000m,M,30 Oct 24,2827104.0,2628.0,7.0,Public,45.0
,30:03,Joy CHEPTOYEK,UGA,Valencia (ESP),14 JAN 2024,1245,10k Road,F,15 Jan 25,,,,,
,26:48,Jacob KIPLIMO,UGA,Valencia (ESP),14 JAN 2024,1245,10k Road,M,15 Jan 25,,,,,
1871.0,2:05:01,Addisu GOBENA,ETH,Dubai (UAE),07 JAN 2024,1244,Full,M,30 Oct 24,,,,,
802.0,14:18.76,Tsigie GEBRESELAMA,ETH,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1244,5000m,F,30 Oct 24,,,,,
1485.0,2:18:59,Honami MAEDA,JPN,Osaka (JPN),28 JAN 2024,1244,Full,F,30 Oct 24,,,,,
1484.0,2:18:58,Magdalyne MASAI,KEN,Frankfurt (GER),27 OCT 2024,1244,Full,F,30 Oct 24,,,,,
1872.0,2:05:01,Tadesse ABRAHAM,SUI,Barcelona (ESP),10 MAR 2024,1244,Full,M,30 Oct 24,47539599.0,0.0,0.0,Public,45.0
958.0,12:50.58,Luis GRIJALVA,GUA,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1244,5000m,M,30 Oct 24,43833791.0,608.0,7.0,Public,45.0
803.0,14:18.92,Ejgayehu TAYE,ETH,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1244,5000m,F,30 Oct 24,,,,,
1486.0,2:19:00,Bosena MULATIE,ETH,Berlin (GER),29 SEP 2024,1244,Full,F,30 Oct 24,,,,,
1218.0,1:04:37,Sutume Asefa KEBEDE,ETH,"Houston, TX (USA)",14 JAN 2024,1243,Half,F,30 Oct 24,,,,,
1065.0,30:04.97,Janeth CHEPNGETICH,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1243,10000m,F,30 Oct 24,,,,,
1258.0,26:49.49,Thierry NDIKUMWENAYO,ESP,"Stade de France, Paris (FRA)",02 AUG 2024,1243,10000m,M,30 Oct 24,,,,,
959.0,12:50.90,Dominic Lokinyomo LOBALU,SUI,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1243,5000m,M,30 Oct 24,,,,,
960.0,12:50.94,Andreas ALMGREN,SWE,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1243,5000m,M,30 Oct 24,11690614.0,600.0,63.0,Public,45.0
1487.0,2:19:02,Brigid KOSGEI,KEN,London (GBR),21 APR 2024,1243,Full,F,30 Oct 24,,,,,
328.0,3:55.33,Nikki HILTZ,USA,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1243,1500m,F,30 Oct 24,57098840.0,598.0,1.0,Public,45.0
644.0,9:00.83,Sembo ALMAYEW,ETH,"Stade de France, Paris (FRA)",06 AUG 2024,1242,3000m Steeple,F,30 Oct 24,,,,,
1066.0,30:06.43,Emmaculate Anyango ACHOL,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1242,10000m,F,30 Oct 24,,,,,
1.0,1:55.61,Jemma REEKIE,GBR,"Olympic Stadium, London (GBR)",20 JUL 2024,1242,800m,F,30 Oct 24,,,,,
1219.0,1:04:40,Senbere TEFERI,ETH,Barcelona (ESP),11 FEB 2024,1242,Half,F,30 Oct 24,,,,,
1259.0,26:50.64,Adriaan WILDSCHUTT,RSA,"Stade de France, Paris (FRA)",02 AUG 2024,1241,10000m,M,30 Oct 24,,,,,
1874.0,2:05:13,Tadese TAKELE,ETH,Berlin (GER),29 SEP 2024,1241,Full,M,30 Oct 24,,,,,
962.0,12:51.55,Jacob KROP,KEN,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1241,5000m,M,30 Oct 24,,,,,
1488.0,2:19:17,Betsy SAINA,USA,Tokyo (JPN),03 MAR 2024,1241,Full,F,30 Oct 24,29225830.0,0.0,0.0,Public,45.0
804.0,14:20.61,Freweyni HAILU,ETH,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,5000m,F,30 Oct 24,,,,,
1873.0,2:05:12,Yohei IKEDA,JPN,Berlin (GER),29 SEP 2024,1241,Full,M,30 Oct 24,48701377.0,0.0,668.0,Public,45.0
11.0,1:42.82,Tshepiso MASALELA,BOT,"Stade de France, Paris (FRA)",10 AUG 2024,1241,800m,M,30 Oct 24,,,,,
961.0,12:51.39,Selemon BAREGA,ETH,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1241,5000m,M,30 Oct 24,,,,,
1261.0,26:50.94,Nicholas KIPKORIR,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,10000m,M,30 Oct 24,,,,,
1067.0,30:07.42,Catherine Reline AMANANG'OLE,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,10000m,F,30 Oct 24,,,,,
1488.0,58:39,Gemechu DIDA,ETH,Valencia (ESP),27 OCT 2024,1241,Half,M,30 Oct 24,108522839.0,0.0,0.0,Public,45.0
1260.0,26:50.81,Daniel MATEIKO,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,10000m,M,30 Oct 24,,,,,
,30:08,Cintia CHEPNGENO,KEN,Valencia (ESP),14 JAN 2024,1240,10k Road,F,15 Jan 25,,,,,
1875.0,2:05:16,Birhanu LEGESE,ETH,Rotterdam (NED),14 APR 2024,1240,Full,M,30 Oct 24,58906467.0,0.0,0.0,Public,45.0
1006.0,13:06.02,Joe KLECKER,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1240,5000m,M,30 Oct 24,,,,,
1262.0,26:51.54,Edwin KURGAT,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1240,10000m,M,30 Oct 24,,,,,
1489.0,58:41,Vincent Kibet LANGAT,KEN,Valencia (ESP),27 OCT 2024,1240,Half,M,30 Oct 24,,,,,
1068.0,30:09.05,Aynadis MEBRATU,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1239,10000m,F,30 Oct 24,,,,,
1489.0,2:19:29,Dera DIDA,ETH,Dubai (UAE),07 JAN 2024,1239,Full,F,30 Oct 24,,,,,
964.0,12:51.94,Joshua CHEPTEGEI,UGA,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1239,5000m,M,30 Oct 24,,,,,
1490.0,2:19:29,Haven Hailu DESSE,ETH,Amsterdam (NED),20 OCT 2024,1239,Full,F,30 Oct 24,,,,,
329.0,3:55.90,Emily MACKAY,USA,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1239,1500m,F,30 Oct 24,58424776.0,120.0,16.0,Public,45.0
1876.0,2:05:20,Lemi DUMECHA,ETH,Dubai (UAE),07 JAN 2024,1239,Full,M,30 Oct 24,,,,,
1007.0,13:06.30,Amon KEMBOI,KEN,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",16 FEB 2024,1239,5000m,M,30 Oct 24,103294525.0,11.0,0.0,Public,45.0
775.0,8:04.34,Samuel FIREWU,ETH,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1238,3000m Steeple,M,30 Oct 24,,,,,
1264.0,26:52.87,Andreas ALMGREN,SWE,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1238,10000m,M,30 Oct 24,11690614.0,600.0,63.0,Public,45.0
349.0,3:58.79,Tigist GIRMA,ETH,"Arena, Toruń (POL) (i)",06 FEB 2024,1238,1500m,F,30 Oct 24,26785227.0,0.0,0.0,Public,45.0
354.0,3:30.46,Narve Gilje NORDÅS,NOR,"Stade de France, Paris (FRA)",06 AUG 2024,1238,1500m,M,30 Oct 24,12068436.0,820.0,0.0,Private,
1263.0,26:52.72,Nico YOUNG,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1238,10000m,M,30 Oct 24,143032586.0,0.0,1.0,Public,45.0
1493.0,2:19:33,Rahma TUSA,ETH,"Houston, TX (USA)",14 JAN 2024,1238,Full,F,30 Oct 24,,,,,
1492.0,2:19:31,Sheila CHEPKIRUI,KEN,London (GBR),21 APR 2024,1238,Full,F,30 Oct 24,70760138.0,140.0,0.0,Public,45.0
1491.0,2:19:30,Ashete BEKERE,ETH,Rotterdam (NED),14 APR 2024,1238,Full,F,30 Oct 24,59705946.0,2.0,0.0,Public,45.0
330.0,3:55.99,Elle ST. PIERRE,USA,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1238,1500m,F,30 Oct 24,,,,,
805.0,14:21.89,Medina EISA,ETH,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1238,5000m,F,30 Oct 24,,,,,
774.0,8:04.29,Soufiane EL BAKKALI,MAR,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1238,3000m Steeple,M,30 Oct 24,,,,,
332.0,3:56.14,Nelly CHEPCHIRCHIR,KEN,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1237,1500m,F,30 Oct 24,,,,,
410.0,3:34.37,Adam FOGG,GBR,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2024,1237,1500m,M,30 Oct 24,4814818.0,7513.0,114.0,Public,61.0
331.0,3:56.07,Susan Lokayo EJORE,KEN,"Stade de France, Paris (FRA)",10 AUG 2024,1237,1500m,F,30 Oct 24,,,,,
,26:53,Joshua CHEPTEGEI,UGA,Laredo (ESP),16 MAR 2024,1237,10k Road,M,15 Jan 25,56435002.0,4.0,,Public,0.0
806.0,14:22.76,Aynadis MEBRATU,ETH,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1236,5000m,F,30 Oct 24,,,,,
645.0,9:03.22,Valerie CONSTIEN,USA,"Hayward Field, Eugene, OR (USA)",27 JUN 2024,1236,3000m Steeple,F,30 Oct 24,,,,,
1490.0,58:47,Amos KURGAT,KEN,Copenhagen (DEN),15 SEP 2024,1236,Half,M,30 Oct 24,,,,,
1265.0,26:53.84,Habtom SAMUEL,ERI,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1236,10000m,M,30 Oct 24,,,,,
,14:23,Medina EISA,ETH,Barcelona (ESP),31 DEC 2024,1236,5k Road,F,15 Jan 25,,,,,
333.0,3:56.40,Linden HALL,AUS,"Stade Charléty, Paris (FRA)",07 JUL 2024,1235,1500m,F,30 Oct 24,,,,,
355.0,3:30.65,Neil GOURLEY,GBR,"Stade Louis II, Monaco (MON)",12 JUL 2024,1235,1500m,M,30 Oct 24,124422333.0,169.0,43.0,Private,
1494.0,2:19:52,Degitu AZIMERAW,ETH,Barcelona (ESP),10 MAR 2024,1235,Full,F,30 Oct 24,59422534.0,0.0,0.0,Public,45.0
1877.0,2:05:33,Mulugeta Asefa UMA,ETH,Paris (FRA),07 APR 2024,1235,Full,M,30 Oct 24,,,,,
356.0,3:30.74,Pietro ARESE,ITA,"Stade de France, Paris (FRA)",06 AUG 2024,1234,1500m,M,30 Oct 24,79782535.0,161.0,13.0,Public,45.0
1878.0,2:05:37,Philemon KIPLIMO,KEN,Hamburg (GER),28 APR 2024,1234,Full,M,30 Oct 24,,,,,
1266.0,26:55.09,Benson KIPLANGAT,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1234,10000m,M,30 Oct 24,,,,,
807.0,14:23.71,Birke HAYLOM,ETH,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1234,5000m,F,30 Oct 24,,,,,
1880.0,2:05:38,Tsegaye GETACHEW,ETH,Amsterdam (NED),20 OCT 2024,1234,Full,M,30 Oct 24,,,,,
1879.0,2:05:37,Oqbe Kibrom RUESOM,ERI,Berlin (GER),29 SEP 2024,1234,Full,M,30 Oct 24,,,,,
1495.0,2:19:55,Vicoty CHEPNGENO,KEN,"Houston, TX (USA)",14 JAN 2024,1234,Full,F,30 Oct 24,,,,,
1491.0,58:50,John KORIR,KEN,Ras Al Khaimah (UAE),24 FEB 2024,1234,Half,M,30 Oct 24,105366367.0,1399.0,0.0,Public,45.0
357.0,3:30.75,Stefan NILLESSEN,NED,"Stade de France, Paris (FRA)",06 AUG 2024,1234,1500m,M,30 Oct 24,93170673.0,402.0,1.0,Public,45.0
,2:04:24,Daniel MATEIKO,KEN,Valencia (ESP),01 DEC 2024,1234,Full,M,15 Jan 25,,,,,
1881.0,2:05:40,Asefa BOKI,ETH,Amsterdam (NED),20 OCT 2024,1233,Full,M,30 Oct 24,,,,,
1884.0,2:05:42,Maru TEFERI,ISR,Amsterdam (NED),20 OCT 2024,1233,Full,M,30 Oct 24,,,,,
1883.0,2:05:42,Dejene MEGERSA,ETH,Dubai (UAE),07 JAN 2024,1233,Full,M,30 Oct 24,,,,,
646.0,9:04.35,Elizabeth BIRD,GBR,"Stade de France, Paris (FRA)",06 AUG 2024,1233,3000m Steeple,F,30 Oct 24,50141711.0,107.0,6.0,Private,
359.0,3:30.84,Isaac NADER,POR,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1233,1500m,M,30 Oct 24,92055776.0,30.0,324.0,Public,45.0
1267.0,26:55.51,Merhawi MEBRAHTU,ERI,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1233,10000m,M,30 Oct 24,,,,,
1882.0,2:05:41,Ronald KORIR,KEN,Hamburg (GER),28 APR 2024,1233,Full,M,30 Oct 24,140902026.0,11.0,0.0,Public,45.0
358.0,3:30.80,Azeddine HABZ,FRA,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1233,1500m,M,30 Oct 24,19780474.0,3508.0,32.0,Public,45.0
336.0,3:56.75,Sinclaire JOHNSON,USA,"Hayward Field, Eugene, OR (USA)",30 JUN 2024,1232,1500m,F,30 Oct 24,32583114.0,164.0,1.0,Public,45.0
